Nummer;Ländercode;Swiss Location ID;DiDok-Code;Prüfziffer;Bezeichnung Offiziell;Status Haltestellenname;Haltestellentyp;Type d'arrêt;Stop Type;Tipo di fermata;Bezeichnung Lang;Abkürzung;Betriebspunkt des Fahrplans;Bedienpunkt;Geschäftsorganisation Nummer;Geschäftsorganisation Abkürzung;Geschäftsorganisation Name;ISO-Ländercode;Typ reiner Betriebspunkt;Verkehrsmittel;Moyen de transport;Mezzi di trasporto;Means of Transport;Kanton;Gemeinde;Gemeindenummer BFS;Ortschaft;Swiss Business Organisation ID;BAV Kommentar;E-Koordinate;N-Koordinate;Höhe über Meer;Link auf Karte
76093;85;ch:1:sloid:76093;8576093;4;Wetzikon ZH, Binzackerstrasse;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;838;VZO;Verkehrsbetriebe Zürichsee und Oberland;CH;;Bus;BUS;BUS;BUS;ZH;Wetzikon (ZH);121;Wetzikon ZH;ch:1:sboid:100637;;2703159.0;1242890.0;532.0;47.328805285079554, 8.80340514804929
76102;85;ch:1:sloid:76102;8576102;3;Bubikon, Bahnhof;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;838;VZO;Verkehrsbetriebe Zürichsee und Oberland;CH;;Bus;BUS;BUS;BUS;ZH;Bubikon;112;Bubikon;ch:1:sboid:100637;;2704723.0;1236452.0;509.0;47.270661494573595, 8.822590137350694
76114;85;ch:1:sloid:76114;8576114;8;Richterswil, Speerstrasse;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;807;SZU Auto;Automobildienst SZU;CH;;Bus;BUS;BUS;BUS;ZH;Richterswil;138;Richterswil;ch:1:sboid:100606;;2694935.828;1229190.813;522.5;47.206838494082874, 8.691738897162079
76256;85;ch:1:sloid:76256;8576256;7;Adlikon b. R., Sonnhalde West;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;773;VBG;Verkehrsbetriebe Glattal;CH;;Bus;BUS;BUS;BUS;ZH;Regensdorf;96;Adlikon b. Regensdorf;ch:1:sboid:100575;;2676942.0;1256335.0;443.0;47.453302293988294, 8.458916025492355
76263;85;ch:1:sloid:76263;8576263;3;Zürich, Hungerbergstrasse;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;849;VBZ;Verkehrsbetriebe Zürich;CH;;Bus;BUS;BUS;BUS;ZH;Zürich;261;Zürich;ch:1:sboid:100648;;2680203.94;1252796.872;457.8;47.421093499791326, 8.501530467929427
76271;85;ch:1:sloid:76271;8576271;6;Dällikon, Seitenacker;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;773;VBG;Verkehrsbetriebe Glattal;CH;;Bus;BUS;BUS;BUS;ZH;Dällikon;84;Dällikon;ch:1:sboid:100575;;2675891.0;1254706.0;440.0;47.43877423990917, 8.44470382351436
76273;85;ch:1:sloid:76273;8576273;2;Dänikon, Gemeindehaus;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;773;VBG;Verkehrsbetriebe Glattal;CH;;Bus;BUS;BUS;BUS;ZH;Dänikon;85;Dänikon ZH;ch:1:sboid:100575;;2673025.0;1255460.0;400.0;47.4458794561219, 8.406836772886237
76278;85;ch:1:sloid:76278;8576278;1;Regensdorf, Furtbächli;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;773;VBG;Verkehrsbetriebe Glattal;CH;;Bus;BUS;BUS;BUS;ZH;Regensdorf;96;Regensdorf;ch:1:sboid:100575;;2677541.0;1255363.0;440.0;47.444490518365114, 8.466689336985297
76287;85;ch:1:sloid:76287;8576287;2;Regensberg, Hirsmühle;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;773;VBG;Verkehrsbetriebe Glattal;CH;;Bus;BUS;BUS;BUS;ZH;Regensberg;95;Regensberg;ch:1:sboid:100575;;2675825.0;1259540.0;600.0;47.48225532304877, 8.444650432687553
76288;85;ch:1:sloid:76288;8576288;0;Regensberg, Höfli;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;773;VBG;Verkehrsbetriebe Glattal;CH;;Bus;BUS;BUS;BUS;ZH;Regensberg;95;Regensberg;ch:1:sboid:100575;;2675233.0;1259387.0;600.0;47.48094734770602, 8.436770957233964
76289;85;ch:1:sloid:76289;8576289;8;Regensberg, Dorf;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;773;VBG;Verkehrsbetriebe Glattal;CH;;Bus;BUS;BUS;BUS;ZH;Regensberg;95;Regensberg;ch:1:sboid:100575;;2675192.0;1259600.0;600.0;47.482867592207995, 8.436262974546521
78565;85;ch:1:sloid:78565;8578565;9;Rüti ZH, Löwen;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;772;BRER;Busbetrieb Rapperswil-Eschenbach-Rüti ZH;CH;;Bus;BUS;BUS;BUS;ZH;Rüti (ZH);118;Rüti ZH;ch:1:sboid:100574;;2706925.0;1235180.0;471.0;47.25886928123982, 8.851381703844542
79190;85;ch:1:sloid:79190;8579190;5;Horgen, Plattenhof;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;807;SZU Auto;Automobildienst SZU;CH;;Bus;BUS;BUS;BUS;ZH;Horgen;295;Horgen;ch:1:sboid:100606;;2686998.0;1235579.0;409.0;47.26538408025453, 8.588213969453816
79188;85;ch:1:sloid:79188;8579188;9;Oberrieden, Seehalde;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;807;SZU Auto;Automobildienst SZU;CH;;Bus;BUS;BUS;BUS;ZH;Oberrieden;137;Oberrieden;ch:1:sboid:100606;;2686605.0;1236455.0;424.0;47.27331411629239, 8.58319045380474
79991;85;ch:1:sloid:79991;8579991;6;Bonstetten, Sunnenberg;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;ZH;Bonstetten;3;Bonstetten;ch:1:sboid:100602;;2678240.0;1240690.0;590.0;47.31244675599375, 8.473390839390593
79941;85;ch:1:sloid:79941;8579941;1;Eglisau, Tössriederen;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;ZH;Eglisau;55;Eglisau;ch:1:sboid:100602;;2683120.0;1268920.0;390.0;47.56572741143119, 8.543178142205875
79939;85;ch:1:sloid:79939;8579939;5;Eglisau, Kaiserhof;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;ZH;Eglisau;55;Eglisau;ch:1:sboid:100602;;2681950.0;1269645.0;390.0;47.57239426484147, 8.527766093876807
79945;85;ch:1:sloid:79945;8579945;2;Eglisau, Schlafapfelbaum;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;ZH;Eglisau;55;Eglisau;ch:1:sboid:100602;;2681330.0;1270410.0;390.0;47.57935085128162, 8.519667179711123
79937;85;ch:1:sloid:79937;8579937;9;Eglisau, Oberseglingen;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;ZH;Eglisau;55;Eglisau;ch:1:sboid:100602;;2681695.0;1269600.0;390.0;47.57202136970413, 8.524369213006661
80263;85;ch:1:sloid:80263;8580263;7;Winterthur, Schlossacker;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;882;SBW;Stadtbus Winterthur;CH;;Bus;BUS;BUS;BUS;ZH;Winterthur;230;Winterthur;ch:1:sboid:100681;;2700078.915;1262677.773;459.1;47.507228264741784, 8.76709606379315
80265;85;ch:1:sloid:80265;8580265;2;Winterthur, Hegifeld;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;882;SBW;Stadtbus Winterthur;CH;;Bus;BUS;BUS;BUS;ZH;Winterthur;230;Winterthur;ch:1:sboid:100681;;2699585.0;1262604.0;439.0;47.50663988029937, 8.760524458167776
80257;85;ch:1:sloid:80257;8580257;9;Elsau, Ebnet;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;ZH;Elsau;219;Elsau;ch:1:sboid:100602;;2702650.0;1262150.0;515.0;47.502085711963716, 8.801096868476758
80453;85;ch:1:sloid:80453;8580453;4;Schöfflisdorf, Gemeindehaus;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;ZH;Schöfflisdorf;99;Schöfflisdorf;ch:1:sboid:100602;;2673650.0;1261450.0;461.0;47.499679540238226, 8.41611172394369
80437;85;ch:1:sloid:80437;8580437;7;Kloten, Säntisstrasse;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;773;VBG;Verkehrsbetriebe Glattal;CH;;Bus;BUS;BUS;BUS;ZH;Kloten;62;Kloten;ch:1:sboid:100575;;2686907.0;1256280.0;447.0;47.45156695246716, 8.591028647581952
80455;85;ch:1:sloid:80455;8580455;9;Winterthur, Depot;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;882;SBW;Stadtbus Winterthur;CH;;Bus;BUS;BUS;BUS;ZH;Winterthur;230;Winterthur;ch:1:sboid:100681;;2698349.921;1261023.794;448.0;47.49261563307285, 8.743784050264724
80795;85;ch:1:sloid:80795;8580795;8;Wila, Espistrasse;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;ZH;Wila;181;Wila;ch:1:sboid:100602;;2706127.0;1253469.0;561.0;47.42346915237338, 8.84517190087655
80636;85;ch:1:sloid:80636;8580636;4;Bülach, Güterbahnhof;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;ZH;Bülach;53;Bülach;ch:1:sboid:100602;;2682741.0;1264280.0;427.0;47.524048382154156, 8.537279152806645
80624;85;ch:1:sloid:80624;8580624;0;Bülach, Soligänter;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;ZH;Bülach;53;Bülach;ch:1:sboid:100602;;2683100.0;1264750.0;428.0;47.528229751634555, 8.542133178107765
80631;85;ch:1:sloid:80631;8580631;5;Bülach, Witenwisen;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;ZH;Bülach;53;Bülach;ch:1:sboid:100602;;2683441.0;1263853.0;428.0;47.520119888175536, 8.546492661185198
80628;85;ch:1:sloid:80628;8580628;1;Bülach, Obere Frohalde;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;ZH;Bülach;53;Bülach;ch:1:sboid:100602;;2683656.0;1264558.0;460.0;47.52643255933132, 8.549479399349519
80629;85;ch:1:sloid:80629;8580629;9;Bülach, Untere Frohalde;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;ZH;Bülach;53;Bülach;ch:1:sboid:100602;;2683850.0;1264300.0;428.0;47.52408766164975, 8.55200654730474
81544;85;ch:1:sloid:81544;8581544;9;Uster, Bildungszentrum;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;838;VZO;Verkehrsbetriebe Zürichsee und Oberland;CH;;Bus;BUS;BUS;BUS;ZH;Uster;198;Uster;ch:1:sboid:100637;;2696036.0;1244851.0;455.0;47.34751676885209, 8.709606169524466
81545;85;ch:1:sloid:81545;8581545;6;Uster, Jugendhaus;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;838;VZO;Verkehrsbetriebe Zürichsee und Oberland;CH;;Bus;BUS;BUS;BUS;ZH;Uster;198;Uster;ch:1:sboid:100637;;2696245.0;1245136.0;464.0;47.35004933156513, 8.71243290459099
81611;85;ch:1:sloid:81611;8581611;6;Elgg, Städtli;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;ZH;Elgg;294;Elgg;ch:1:sboid:100602;;2707600.0;1261050.0;507.0;47.49140235005494, 8.866518337284598
81585;85;ch:1:sloid:81585;8581585;2;Pfäffikon ZH, Frohwies;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;ZH;Pfäffikon;177;Pfäffikon ZH;ch:1:sboid:100602;;2701430.0;1247245.0;547.0;47.368238055408476, 8.781521259361268
81779;85;ch:1:sloid:81779;8581779;1;Pfäffikon ZH, Steinwiesstrasse;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;ZH;Pfäffikon;177;Pfäffikon ZH;ch:1:sboid:100602;;2701480.0;1247670.0;547.0;47.37205235888901, 8.782279463063421
81688;85;ch:1:sloid:81688;8581688;4;Sternenberg, Kirche;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;ZH;Bauma;297;Sternenberg;ch:1:sboid:100602;;2711210.0;1249530.0;870.0;47.38720820184181, 8.911543637064078
81736;85;ch:1:sloid:81736;8581736;1;Unterohringen, Dorf;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;ZH;Seuzach;227;Seuzach;ch:1:sboid:100602;;2696050.0;1265630.0;455.0;47.534377713430764, 8.714261924576865
81755;85;ch:1:sloid:81755;8581755;1;Winterthur, Hegi im Gern;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;882;SBW;Stadtbus Winterthur;CH;;Bus;BUS;BUS;BUS;ZH;Winterthur;230;Winterthur;ch:1:sboid:100681;;2700817.912;1262470.77;464.6;47.50525383087548, 8.776856936891159
81966;85;ch:1:sloid:81966;8581966;4;Hüntwangen, Dorf;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;ZH;Hüntwangen;61;Hüntwangen;ch:1:sboid:100602;;2679283.0;1272103.0;395.0;47.59482608240455, 8.492763867488542
82790;85;ch:1:sloid:82790;8582790;7;Ottenbach, Engelwiese;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;ZH;Ottenbach;11;Ottenbach;ch:1:sboid:100602;;2673116.0;1237183.0;415.0;47.28149334067312, 8.405059245505134
82662;85;ch:1:sloid:82662;8582662;8;Oberglatt ZH, Bälen;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;ZH;Oberglatt;92;Oberglatt ZH;ch:1:sboid:100602;;2681761.0;1259382.0;721.0;47.480123222662854, 8.523369151048106
82739;85;ch:1:sloid:82739;8582739;4;Bülach, Cholplatz;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;ZH;Bülach;53;Bülach;ch:1:sboid:100602;;2683310.0;1262715.0;416.0;47.50990253200622, 8.544540635325982
73178;85;ch:1:sloid:73178;8573178;6;Affoltern a.A., Bahnhof;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;ZH;Affoltern am Albis;2;Affoltern am Albis;ch:1:sboid:100602;;2676267.0;1236591.0;494.0;47.27581251066864, 8.446603543940682
73163;85;ch:1:sloid:73163;8573163;8;Gattikon, Gattikerhöhe;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;807;SZU Auto;Automobildienst SZU;CH;;Bus;BUS;BUS;BUS;ZH;Thalwil;141;Gattikon;ch:1:sboid:100606;;2684460.0;1237775.0;435.0;47.28546357438721, 8.555094394558202
73171;85;ch:1:sloid:73171;8573171;1;Rifferswil, Unterrifferswil;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;ZH;Rifferswil;12;Rifferswil;ch:1:sboid:100602;;2679932.0;1233573.0;590.0;47.24823585395921, 8.494499366021762
73182;85;ch:1:sloid:73182;8573182;8;Hausen a.A., Bifang;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;ZH;Hausen am Albis;4;Hausen am Albis;ch:1:sboid:100602;;2683029.0;1232808.999;617.0;47.240982594695986, 8.535263332461856
73166;85;ch:1:sloid:73166;8573166;1;Thalwil, Mühlebachplatz;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;807;SZU Auto;Automobildienst SZU;CH;;Bus;BUS;BUS;BUS;ZH;Thalwil;141;Thalwil;ch:1:sboid:100606;;2685192.0;1238431.0;435.0;47.291269269126964, 8.564893752885679
73435;85;ch:1:sloid:73435;8573435;0;Rudolfingen, Dorf;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;ZH;Trüllikon;40;Rudolfingen;ch:1:sboid:100602;;2692848.0;1277343.0;424.0;47.64016715981759, 8.674192776005954
73438;85;ch:1:sloid:73438;8573438;4;Truttikon;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;ZH;Truttikon;41;Truttikon;ch:1:sboid:100602;;2696850.0;1276175.0;464.0;47.629085257515804, 8.727184634920222
73198;85;ch:1:sloid:73198;8573198;4;Kleinandelfingen, Bad;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;ZH;Kleinandelfingen;33;Kleinandelfingen;ch:1:sboid:100602;;2693870.0;1273063.0;365.0;47.601534348357106, 8.686884675084395
73199;85;ch:1:sloid:73199;8573199;2;Ossingen, Bahnhof;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;ZH;Ossingen;37;Ossingen;ch:1:sboid:100602;;2696650.0;1274550.0;427.0;47.614502306415815, 8.724169954959736
73218;85;ch:1:sloid:73218;8573218;0;Freienstein, Breite;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;ZH;Freienstein-Teufen;57;Freienstein;ch:1:sboid:100602;;2686050.0;1265550.0;370.0;47.535044296704335, 8.58145640749076
73223;85;ch:1:sloid:73223;8573223;0;Embrach-Rorbas, Bahnhof;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;ZH;Embrach;56;Embrach;ch:1:sboid:100602;;2686500.0;1263940.0;430.0;47.52050672924991, 8.587119082172167
73235;85;ch:1:sloid:73235;8573235;4;Neerach, Gemeindehaus;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;ZH;Neerach;88;Neerach;ch:1:sboid:100602;;2677825.0;1262750.0;430.0;47.51088961531847, 8.47174356544501
73225;85;ch:1:sloid:73225;8573225;5;Embrach, Oberdorf;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;ZH;Embrach;56;Embrach;ch:1:sboid:100602;;2687425.0;1261675.0;430.0;47.50001545786477, 8.598954231938476
73195;85;ch:1:sloid:73195;8573195;0;Obfelden, Hölibachstrasse;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;ZH;Obfelden;10;Obfelden;ch:1:sboid:100602;bis 2018: Obfelden, Hirschen;2675234.0;1235786.0;476.0;47.26869102702541, 8.432817680192768
73242;85;ch:1:sloid:73242;8573242;0;Rümlang, Rümelbach;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;ZH;Rümlang;97;Rümlang;ch:1:sboid:100602;;2683050.0;1256100.0;430.0;47.45044632182422, 8.53985741081984
73244;85;ch:1:sloid:73244;8573244;6;Glattbrugg, Unterriet;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;773;VBG;Verkehrsbetriebe Glattal;CH;;Bus_Tram;BUS|TRAM;BUS|TRAM;BUS|TRAM;ZH;Opfikon;66;Glattbrugg;ch:1:sboid:100575;;2684726.952;1254698.827;424.2;47.43763158719956, 8.561824671087962
73263;85;ch:1:sloid:73263;8573263;6;Niederglatt ZH, Zentrum;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;ZH;Niederglatt;89;Niederglatt ZH;ch:1:sboid:100602;;2680225.0;1260550.0;424.0;47.4908163367154, 8.503203349748933
73254;85;ch:1:sloid:73254;8573254;5;Bülach, Hirslen;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;ZH;Bülach;53;Bülach;ch:1:sboid:100602;;2681850.0;1264100.0;428.0;47.522541238176764, 8.525416644732983
73277;85;ch:1:sloid:73277;8573277;6;Dielsdorf, Bahnhof;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;773;VBG;Verkehrsbetriebe Glattal;CH;;Bus;BUS;BUS;BUS;ZH;Dielsdorf;86;Dielsdorf;ch:1:sboid:100575;;2676900.0;1259629.0;429.0;47.48293089638053, 8.458927020026453
73259;85;ch:1:sloid:73259;8573259;4;Bülach, Niederflachs;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;ZH;Bülach;53;Bülach;ch:1:sboid:100602;;2682294.0;1263333.0;428.0;47.51558818549022, 8.531169476825923
73267;85;ch:1:sloid:73267;8573267;7;Stadel b. N., Stig;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;ZH;Stadel;100;Stadel b. Niederglatt;ch:1:sboid:100602;;2676357.0;1264370.0;438.0;47.52563058215187, 8.45253600392963
73281;85;ch:1:sloid:73281;8573281;8;Bauma, Musterplatz;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;ZH;Bauma;297;Bauma;ch:1:sboid:100602;;2710300.0;1248800.0;639.0;47.38079657661429, 8.899313976696096
73575;85;ch:1:sloid:73575;8573575;3;Wädenswil, Krähbach;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;807;SZU Auto;Automobildienst SZU;CH;;Bus;BUS;BUS;BUS;ZH;Wädenswil;293;Wädenswil;ch:1:sboid:100606;;2692805.0;1231842.999;408.0;47.2309937052076, 8.664164266410078
73583;85;ch:1:sloid:73583;8573583;7;Wädenswil, Mugern;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;807;SZU Auto;Automobildienst SZU;CH;;Bus;BUS;BUS;BUS;ZH;Wädenswil;293;Wädenswil;ch:1:sboid:100606;;2690633.0;1230325.999;408.0;47.21765197569705, 8.635180962336543
73646;85;ch:1:sloid:73646;8573646;2;Schmidrüti, Dorf;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;ZH;Turbenthal;228;Schmidrüti;ch:1:sboid:100602;;2710600.0;1252600.0;812.0;47.41491822347414, 8.904225862841951
73644;85;ch:1:sloid:73644;8573644;7;Turbenthal, Kellersacker;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;ZH;Turbenthal;228;Wila;ch:1:sboid:100602;;2709209.0;1252293.0;550.0;47.41238971781184, 8.885722397402242
73661;85;ch:1:sloid:73661;8573661;1;Winterthur, Ziegelhütte;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;882;SBW;Stadtbus Winterthur;CH;;Bus;BUS;BUS;BUS;ZH;Winterthur;230;Winterthur;ch:1:sboid:100681;;2700341.0;1258905.0;439.0;47.47326118448967, 8.769724820695595
73636;85;ch:1:sloid:73636;8573636;3;Wila, Bahnhof;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;ZH;Wila;181;Wila;ch:1:sboid:100602;;2706381.0;1252841.0;569.0;47.41778075331377, 8.848388010727334
