Nummer;Ländercode;Swiss Location ID;DiDok-Code;Prüfziffer;Bezeichnung Offiziell;Status Haltestellenname;Haltestellentyp;Type d'arrêt;Stop Type;Tipo di fermata;Bezeichnung Lang;Abkürzung;Betriebspunkt des Fahrplans;Bedienpunkt;Geschäftsorganisation Nummer;Geschäftsorganisation Abkürzung;Geschäftsorganisation Name;ISO-Ländercode;Typ reiner Betriebspunkt;Verkehrsmittel;Moyen de transport;Mezzi di trasporto;Means of Transport;Kanton;Gemeinde;Gemeindenummer BFS;Ortschaft;Swiss Business Organisation ID;BAV Kommentar;E-Koordinate;N-Koordinate;Höhe über Meer;Link auf Karte
88623;85;ch:1:sloid:88623;8588623;4;Mattstetten, Dorf;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;850;RBS Auto;Autobusbetrieb RBS;CH;;Bus;BUS;BUS;BUS;BE;Mattstetten;543;Mattstetten;ch:1:sboid:100649;;2605705.0;1208762.0;516.0;47.029873959061455, 7.5136827460822735
82482;85;ch:1:sloid:82482;8582482;1;Grindelwald, Mettenberg;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;146;STI;STI Bus AG;CH;;Bus;BUS;BUS;BUS;BE;Grindelwald;576;Grindelwald;ch:1:sboid:100118;;2646575.0;1163362.0;981.0;46.61989027608957, 8.046708161116412
88629;85;ch:1:sloid:88629;8588629;1;Dürrenroth, Gärbihof;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;DHGH;*;;871;BLAG;Busland AG;CH;;Bus;BUS;BUS;BUS;BE;Dürrenroth;952;Dürrenroth;ch:1:sboid:100670;;2626257.0;1215338.999;684.0;47.08853993275924, 7.784431577149174
82509;85;ch:1:sloid:82509;8582509;1;Bad Zurzach, Dachsweg;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;AG;Zurzach;4324;Bad Zurzach;ch:1:sboid:100602;;2664871.0;1270581.0;343.0;47.582721387429004, 8.300937480974289
88622;85;ch:1:sloid:88622;8588622;6;Zug, Dammstrasse/Bahnhof;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;ZGDA;*;;839;ZVB;Zugerland Verkehrsbetriebe;CH;;Bus;BUS;BUS;BUS;ZG;Zug;1711;Zug;ch:1:sboid:100638;;2681500.0;1225313.999;419.0;47.17376424991764, 8.513714954263591
82522;85;ch:1:sloid:82522;8582522;4;Eiken, Industriezone Rütti;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;AG;Eiken;4161;Eiken;ch:1:sboid:100602;;2641743.0;1265955.0;307.0;47.54299503525783, 7.99308086947112
88651;85;ch:1:sloid:88651;8588651;5;Schönenwerd SO, Tannheim;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;793;BOGG;Busbetrieb Olten-Gösgen-Gäu;CH;;Bus;BUS;BUS;BUS;SO;Schönenwerd;2583;Schönenwerd;ch:1:sboid:100595;;2642550.0;1247073.0;377.0;47.37312263034174, 8.00200050844194
82520;85;ch:1:sloid:82520;8582520;8;Bad Zurzach, Turmhotel;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;AG;Zurzach;4324;Bad Zurzach;ch:1:sboid:100602;;2663955.0;1271267.0;341.0;47.58898051534802, 8.28886102713019
88660;85;ch:1:sloid:88660;8588660;6;Nyon, Colovray;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;738;TPN;Transports Publics de la Région Nyonnaise;CH;;Bus;BUS;BUS;BUS;VD;Nyon;5724;Nyon;ch:1:sboid:100540;;2506836.3246;1136130.85445;390.2;46.37006821061667, 6.227886917555773
82785;85;ch:1:sloid:82785;8582785;7;Laax GR, Alp Nagens;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;GR;Laax;3575;Laax GR 2;ch:1:sboid:100602;;2737002.0;1190937.0;1966.0;46.85545361073797, 9.235266436141027
88620;85;ch:1:sloid:88620;8588620;0;Neuchâtel, Esplanade du Mail;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;153;TRN-tn;Transports Publics Neuchâtelois SA (tn);CH;;Bus;BUS;BUS;BUS;NE;Neuchâtel;6458;Neuchâtel;ch:1:sboid:100124;;2562890.46719;1205590.84297;487.0;47.00033039640757, 6.950705534591695
82809;85;ch:1:sloid:82809;8582809;5;Schönholzerswilen, Häusern;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;TG;Schönholzerswilen;4756;Schönholzerswilen;ch:1:sboid:100602;;2725170.0;1264656.0;579.0;47.52071627998859, 9.10062793001603
88667;85;ch:1:sloid:88667;8588667;1;Founex, village;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;738;TPN;Transports Publics de la Région Nyonnaise;CH;;Bus;BUS;BUS;BUS;VD;Founex;5717;Founex;ch:1:sboid:100540;;2504066.37473;1132066.75321;397.6;46.33312286560996, 6.192734489303355
82815;85;ch:1:sloid:82815;8582815;2;Mervelier, haut du Village;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;JU;Mervelier;6715;Mervelier;ch:1:sboid:100602;;2604699.0;1243954.0;560.0;47.346423494447606, 7.500809912278606
88653;85;ch:1:sloid:88653;8588653;1;Silenen, Dörfli;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;816;AAGU;Auto AG Uri;CH;;Bus;BUS;BUS;BUS;UR;Silenen;1216;Silenen;ch:1:sboid:100615;;2694150.0;1181650.001;544.0;46.77937056513484, 8.671509159995384
82792;85;ch:1:sloid:82792;8582792;3;Gampelen, West;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;BE;Gampelen;495;Gampelen;ch:1:sboid:100602;;2570317.0;1207447.0;435.0;47.01740140229286, 7.048227916073196
88669;85;ch:1:sloid:88669;8588669;7;Coppet, route du Jura;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;738;TPN;Transports Publics de la Région Nyonnaise;CH;;Bus;BUS;BUS;BUS;VD;Coppet;5712;Coppet;ch:1:sboid:100540;;2503577.5896;1131236.50363;409.3;46.32558509767003, 6.186559929142336
82842;85;ch:1:sloid:82842;8582842;6;Klosters, Au;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;GR;Klosters;3871;Klosters;ch:1:sboid:100602;;2787599.0;1193295.0;1199.0;46.86430794292631, 9.89938482291785
88931;85;ch:1:sloid:88931;8588931;1;Langnau i.E., Lindenstrasse;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;LNLS;*;;871;BLAG;Busland AG;CH;;Bus;BUS;BUS;BUS;BE;Langnau im Emmental;902;Langnau im Emmental;ch:1:sboid:100670;;2626575.0;1199115.0;696.0;46.94259283607939, 7.78767092675203
82844;85;ch:1:sloid:82844;8582844;2;Klosters, Brachweg;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;GR;Klosters;3871;Klosters;ch:1:sboid:100602;;2786927.0;1193178.0;1188.0;46.86344525890713, 9.890527937103334
88929;85;ch:1:sloid:88929;8588929;5;Langnau i.E., unt. Beichlenstr;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;LNUB;*;;871;BLAG;Busland AG;CH;;Bus;BUS;BUS;BUS;BE;Langnau im Emmental;902;Langnau im Emmental;ch:1:sboid:100670;;2627061.0;1199080.0;727.0;46.94225842096348, 7.7940519286299095
82856;85;ch:1:sloid:82856;8582856;6;Klosters, Kirchplatz;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;GR;Klosters;3871;Klosters;ch:1:sboid:100602;;2786276.0;1193927.0;1205.0;46.87036216050444, 9.882300343377644
88950;85;ch:1:sloid:88950;8588950;1;Basel, J. Burckhardt-Strasse;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;37;BLT;Baselland Transport;CH;;Bus;BUS;BUS;BUS;BS;Basel;2701;Basel;ch:1:sboid:100019;;2612266.0;1266512.0;270.9;47.54921419373213, 7.601564924311948
82851;85;ch:1:sloid:82851;8582851;7;Klosters, Gotschnastrasse;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;GR;Klosters;3871;Klosters;ch:1:sboid:100602;;2786281.0;1193521.0;1181.0;46.866710439366614, 9.882200036846719
88991;85;ch:1:sloid:88991;8588991;5;Bern, Breitfeld;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;827;SVB Auto;Städtische Verkehrsbetriebe Bern;CH;;Bus;BUS;BUS;BUS;BE;Bern;351;Bern;ch:1:sboid:100626;;2601033.0;1201276.0;555.0;46.96255990764414, 7.452204731414366
82874;85;ch:1:sloid:82874;8582874;9;Aeschiried, untere Allmi;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;BE;Aeschi bei Spiez;562;Aeschiried;ch:1:sboid:100602;;2622695.0;1165130.0;1027.0;46.637030642467515, 7.735029155630871
89002;85;ch:1:sloid:89002;8589002;0;Bern, Saali;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;827;SVB Auto;Städtische Verkehrsbetriebe Bern;CH;;Bus_Tram;BUS|TRAM;BUS|TRAM;BUS|TRAM;BE;Bern;351;Bern;ch:1:sboid:100626;;2603575.0;1198518.0;555.0;46.93774267347866, 7.485582624225161
82875;85;ch:1:sloid:82875;8582875;6;Aeschiried, Staldeweid;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;BE;Aeschi bei Spiez;562;Aeschiried;ch:1:sboid:100602;;2622970.0;1164820.0;1035.0;46.6342326685795, 7.738605113665547
89001;85;ch:1:sloid:89001;8589001;2;Bern, Petruskirche;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;827;SVB Auto;Städtische Verkehrsbetriebe Bern;CH;;Bus;BUS;BUS;BUS;BE;Bern;351;Bern;ch:1:sboid:100626;;2601843.0;1198620.0;552.0;46.9386670637181, 7.462836913486506
82849;85;ch:1:sloid:82849;8582849;1;Serneus, Capeira;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;GR;Klosters;3871;Serneus;ch:1:sboid:100602;;2783504.0;1196072.0;985.0;46.89041881871449, 9.846822359367197
88972;85;ch:1:sloid:88972;8588972;5;Cassarate, Lanchetta;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;955;TPL;Trasporti Pubblici Luganesi SA;CH;;Bus;BUS;BUS;BUS;TI;Lugano;5192;Lugano;ch:1:sboid:100754;;2718306.52701;1096084.07961;273.0;46.005951487018244, 8.965950112643135
82894;85;ch:1:sloid:82894;8582894;7;Falera, Volg;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;GR;Falera;3572;Falera;ch:1:sboid:100602;;2736790.0;1184895.0;1214.0;46.80116152998503, 9.230677613087755
89005;85;ch:1:sloid:89005;8589005;3;Bern, Willadingweg;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;827;SVB Auto;Städtische Verkehrsbetriebe Bern;CH;;Bus;BUS;BUS;BUS;BE;Bern;351;Bern;ch:1:sboid:100626;;2601972.0;1198401.0;539.0;46.936696759970935, 7.46453016598184
82895;85;ch:1:sloid:82895;8582895;4;Falera, Via Fuorns;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;GR;Falera;3572;Falera;ch:1:sboid:100602;;2737155.0;1185094.0;1239.0;46.802876047195234, 9.235517398860715
88977;85;ch:1:sloid:88977;8588977;4;Lugano, Palazzo Studi;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;955;TPL;Trasporti Pubblici Luganesi SA;CH;;Bus;BUS;BUS;BUS;TI;Lugano;5192;Lugano;ch:1:sboid:100754;;2717883.0;1096060.0;278.0;46.00580896016718, 8.960477840128078
82855;85;ch:1:sloid:82855;8582855;8;Klosters, Kath. Kirche;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;GR;Klosters;3871;Klosters;ch:1:sboid:100602;;2786121.0;1194205.0;1203.0;46.87290505026834, 9.88038176681901
89010;85;ch:1:sloid:89010;8589010;3;Bolligen, Altes Schulhaus;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;850;RBS Auto;Autobusbetrieb RBS;CH;;Bus;BUS;BUS;BUS;BE;Bolligen;352;Bolligen;ch:1:sboid:100649;;2604561.421;1202888.772;600.0;46.97705252332313, 7.498580339942449
82898;85;ch:1:sloid:82898;8582898;8;Falera, Ponylift;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;GR;Falera;3572;Falera;ch:1:sboid:100602;;2736295.90102;1185240.85875;1283.0;46.8043731926366, 9.22430993044191
88999;85;ch:1:sloid:88999;8588999;8;Bern, Morgartenstrasse;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;827;SVB Auto;Städtische Verkehrsbetriebe Bern;CH;;Bus;BUS;BUS;BUS;BE;Bern;351;Bern;ch:1:sboid:100626;;2601608.0;1201481.0;555.0;46.964402831897964, 7.459760308620327
82877;85;ch:1:sloid:82877;8582877;2;Schaan, Quader;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;805;VLM;Verkehrsbetrieb LIECHTENSTEINmobil;LI;;Bus;BUS;BUS;BUS;;Schaan;7005;Schaan;ch:1:sboid:100604;;2757031.0;1225025.0;460.0;47.15754416314197, 9.509610245994482
88976;85;ch:1:sloid:88976;8588976;6;Castagnola, Salita Olivi;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;955;TPL;Trasporti Pubblici Luganesi SA;CH;;Bus;BUS;BUS;BUS;TI;Lugano;5192;Castagnola;ch:1:sboid:100754;;2719235.0;1095633.0;350.0;46.001731353610836, 8.977819131701617
82903;85;ch:1:sloid:82903;8582903;6;Laax GR, Cons;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;GR;Laax;3575;Laax GR;ch:1:sboid:100602;;2738970.0;1186229.0;1036.0;46.812706651058555, 9.259632539503723
89015;85;ch:1:sloid:89015;8589015;2;Bolligen, Lutertal;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;850;RBS Auto;Autobusbetrieb RBS;CH;;Bus;BUS;BUS;BUS;BE;Bolligen;352;Bolligen;ch:1:sboid:100649;;2604139.0;1202980.0;600.0;46.97787585546903, 7.493029499942506
82905;85;ch:1:sloid:82905;8582905;1;Flims Waldhaus, Prau la Selva;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;GR;Flims;3732;Flims Waldhaus;ch:1:sboid:100602;;2740310.0;1187428.0;1070.0;46.823208010921924, 9.277553096499553
88997;85;ch:1:sloid:88997;8588997;2;Bern, Luternauweg;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;827;SVB Auto;Städtische Verkehrsbetriebe Bern;CH;;Bus;BUS;BUS;BUS;BE;Bern;351;Bern;ch:1:sboid:100626;;2602157.0;1198203.0;538.0;46.9349151561129, 7.466958789176478
82911;85;ch:1:sloid:82911;8582911;9;Flims Waldhaus, Abzw. Il Stuz;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;GR;Flims;3732;Flims Waldhaus;ch:1:sboid:100602;;2741180.0;1188000.0;1095.0;46.82816792394588, 9.289128006121208
89012;85;ch:1:sloid:89012;8589012;9;Bolligen, Gerenstrasse;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;850;RBS Auto;Autobusbetrieb RBS;CH;;Bus;BUS;BUS;BUS;BE;Bolligen;352;Bolligen;ch:1:sboid:100649;;2603981.42;1202534.778;568.0;46.97387197331099, 7.490954643021425
82670;85;ch:1:sloid:82670;8582670;1;Cressier NE, Malpierres;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;NE;Cressier (NE);6452;Cressier NE;ch:1:sboid:100602;;2568947.0;1210467.0;437.0;47.044503113439944, 7.030001920392102
89019;85;ch:1:sloid:89019;8589019;4;Bremgarten BE, Aeschebrunnmatt;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;850;RBS Auto;Autobusbetrieb RBS;CH;;Bus;BUS;BUS;BUS;BE;Bremgarten bei Bern;353;Bremgarten b. Bern;ch:1:sboid:100649;;2600262.0;1204003.0;511.0;46.98709030465858, 7.442075755859614
82683;85;ch:1:sloid:82683;8582683;4;Gerolfingen, Bahnhof;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;BE;Täuffelen;751;Gerolfingen;ch:1:sboid:100602;;2581970.0;1213801.0;502.0;47.074976185619875, 7.201237776628365
89023;85;ch:1:sloid:89023;8589023;6;Bremgarten BE, Ländli;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;850;RBS Auto;Autobusbetrieb RBS;CH;;Bus;BUS;BUS;BUS;BE;Bremgarten bei Bern;353;Bremgarten b. Bern;ch:1:sboid:100649;;2599600.0;1202415.0;495.0;46.97280590509187, 7.433375460813302
82674;85;ch:1:sloid:82674;8582674;3;Yvonand, Les Vursys;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;VD;Yvonand;5939;Yvonand;ch:1:sboid:100602;;2545911.0;1182147.0;442.0;46.7882860134326, 6.730253975697026
89020;85;ch:1:sloid:89020;8589020;2;Bremgarten BE, Chutze;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;850;RBS Auto;Autobusbetrieb RBS;CH;;Bus;BUS;BUS;BUS;BE;Bremgarten bei Bern;353;Bremgarten b. Bern;ch:1:sboid:100649;;2599947.0;1202435.0;517.0;46.97298596420756, 7.437935534161428
82675;85;ch:1:sloid:82675;8582675;0;Yvonand, En Brit;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;VD;Yvonand;5939;Yvonand;ch:1:sboid:100602;;2546939.0;1183009.0;438.0;46.796122598182386, 6.743616344847029
89037;85;ch:1:sloid:89037;8589037;6;Muri b. Bern, Gümligenfeld;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;850;RBS Auto;Autobusbetrieb RBS;CH;;Bus;BUS;BUS;BUS;BE;Muri bei Bern;356;Muri b. Bern;ch:1:sboid:100649;bis 2018: Muri bei Bern, Gümligenfeld;2604889.355;1197148.751;570.0;46.92541776834178, 7.50282934944921
82696;85;ch:1:sloid:82696;8582696;6;Rolle, Les Vernes;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;VD;Rolle;5861;Rolle;ch:1:sboid:100602;;2515867.0;1146284.0;378.0;46.46258789926882, 6.343388834323366
89052;85;ch:1:sloid:89052;8589052;5;Moosseedorf, Rest. Utiger;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;850;RBS Auto;Autobusbetrieb RBS;CH;;Bus;BUS;BUS;BUS;BE;Moosseedorf;544;Moosseedorf;ch:1:sboid:100649;;2603348.0;1207269.0;531.0;47.01646019483116, 7.482664615534175
82705;85;ch:1:sloid:82705;8582705;5;Gsteig b. Gstaad, Schönenboden;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;BE;Gsteig;841;Gsteig b. Gstaad;ch:1:sboid:100602;;2585678.0;1136351.0;1298.0;46.378375404712635, 7.252492420047393
89042;85;ch:1:sloid:89042;8589042;6;Schönbühl, Solothurnstrasse;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;850;RBS Auto;Autobusbetrieb RBS;CH;;Bus;BUS;BUS;BUS;BE;Urtenen-Schönbühl;551;Urtenen-Schönbühl;ch:1:sboid:100649;;2604725.0;1207827.0;527.0;47.021471199467676, 7.500780830292354
82718;85;ch:1:sloid:82718;8582718;8;Uesslingen, Trüfelbach;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;TG;Uesslingen-Buch;4616;Buch b. Frauenfeld;ch:1:sboid:100602;;2702706.0;1272396.0;508.0;47.59421281661245, 8.804206808769287
88803;85;ch:1:sloid:88803;8588803;2;Ruswil, Rebstockstrasse;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;819;ARAG;Automobil Rottal AG;CH;;Bus;BUS;BUS;BUS;LU;Ruswil;1098;Ruswil;ch:1:sboid:100618;;2651984.0;1214868.0;628.0;47.08278564842594, 8.123186144114962
82710;85;ch:1:sloid:82710;8582710;5;Monthey, En Place;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;VS;Monthey;6153;Monthey;ch:1:sboid:100602;;2562056.0;1123286.0;405.0;46.259926789184455, 6.946539294982038
89030;85;ch:1:sloid:89030;8589030;1;Ittigen, Bahnhof;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;850;RBS Auto;Autobusbetrieb RBS;CH;;Bus;BUS;BUS;BUS;BE;Ittigen;362;Ittigen;ch:1:sboid:100649;;2603450.0;1202501.0;526.0;46.97357105485215, 7.4839706312343495
82700;85;ch:1:sloid:82700;8582700;6;Wila, Zentrum;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;ZH;Wila;181;Wila;ch:1:sboid:100602;;2706129.0;1253022.0;566.0;47.41944910434557, 8.845092212203731
88817;85;ch:1:sloid:88817;8588817;2;Fontainemelon, Sous la Lisière;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;156;TRN/Autovr;Service d'automobiles TRN (vr);CH;;Bus;BUS;BUS;BUS;NE;Val-de-Ruz;6487;Fontainemelon;ch:1:sboid:100127;;2558595.81;1211952.477;853.0;47.05729737347957, 6.893657559454579
82722;85;ch:1:sloid:82722;8582722;0;Hedingen, Güpf;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;ZH;Hedingen;5;Hedingen;ch:1:sboid:100602;;2676356.0;1239251.0;497.0;47.29972557146997, 8.448231921045084
89047;85;ch:1:sloid:89047;8589047;5;Zollikofen, Erlachplatz;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;850;RBS Auto;Autobusbetrieb RBS;CH;;Bus;BUS;BUS;BUS;BE;Zollikofen;361;Zollikofen;ch:1:sboid:100649;;2600601.0;1205296.0;565.0;46.998720789622666, 7.4465333958421756
82723;85;ch:1:sloid:82723;8582723;8;Affoltern a.A., Blitzgbach;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;ZH;Affoltern am Albis;2;Affoltern am Albis;ch:1:sboid:100602;;2676745.0;1237677.0;497.0;47.28552433066975, 8.453105821870624
89034;85;ch:1:sloid:89034;8589034;3;Ittigen, Talgut-Zentrum;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;850;RBS Auto;Autobusbetrieb RBS;CH;;Bus;BUS;BUS;BUS;BE;Ittigen;362;Ittigen;ch:1:sboid:100649;;2603495.0;1202540.0;528.0;46.97392163437926, 7.484562298295113
82735;85;ch:1:sloid:82735;8582735;2;Emdthal, Bad Heustrich;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;BE;Aeschi bei Spiez;562;Emdthal;ch:1:sboid:100602;;2618767.0;1166574.0;700.0;46.65014171600307, 7.6837895295079885
88827;85;ch:1:sloid:88827;8588827;1;Pont-la-Ville, Sur-Momont;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;834;TPF Auto;Service d'automobiles TPF;CH;;Bus;BUS;BUS;BUS;FR;Pont-la-Ville;2147;Pont-la-Ville;ch:1:sboid:100633;;2575435.0;1171387.001;736.0;46.69324377065496, 7.117489563614053
